Market,Date,Month,Year,LSE IPO,TIDM,Company,Issue type,Transfer,Country of Inc.,FTSE Industry,FTSE Sector,FTSE Subsector,Issue Price,Currency,Market Cap - Opening Price (Â£m),Nominated Advisor (AIM only),Money Raised - New (Â£m),Money Raised - Existing (Â£m),TOTAL RAISED (Â£m),Initial Trading Open,Initial Trading High,Initial Trading Low,Adj Close Day 1,Volume Initial Trading Day,Adj Close Day 7,Adj Close Day 30,Adj Close Day 90,Adj Close Day 180,Adj Close Day 365,Adj Close Day 730,Adj Close Day 1825,Adj Close Day 3650
UK Main Market,30/04/2007,01/04/2007,2007,IPO,,XCHANGING PLC,International Offering (GDR),,United Kingdom,2791,Support Services,Business Support Services,240,,493.3881792,,232.355772,-,-,,,,,,,,,,,,,
AIM,25/04/2007,01/04/2007,2007,IPO,,VOLGA GAS PLC,New Company Placing,,United Kingdom,533,Oil & Gas Producers,Exploration & Production,299.62,,154.8877051,KBC Peel Hunt Limited,62.4208,-,-,,,,,,,,,,,,,
AIM,25/04/2007,01/04/2007,2007,IPO,,PROMETHEAN INDIA PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,50,Insinger de Beaufort,50,-,-,,,,,,,,,,,,,
AIM,25/04/2007,01/04/2007,2007,IPO,,BGLOBAL PLC,New Company Placing,,United Kingdom,2791,Support Services,Business Support Services,50,,30.4155555,Charles Stanley Securities,7.75,-,-,,,,,,,,,,,,,
UK Main Market,24/04/2007,01/04/2007,2007,IPO,,CORE VCT V PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,11.056219,,11.056219,-,-,,,,,,,,,,,,,
AIM,24/04/2007,01/04/2007,2007,IPO,,AFC ENERGY PLC,New Company Placing,,United Kingdom,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,23,,20.16705642,Nabarro Wells & Co. Limited,3.0321,-,-,,,,,,,,,,,,,
UK Main Market,20/04/2007,01/04/2007,2007,IPO,,INGENIOUS LIVE VCT 1 PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,8.216608,,8.216608,-,-,,,,,,,,,,,,,
UK Main Market,20/04/2007,01/04/2007,2007,IPO,,INGENIOUS LIVE VCT 2 PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,8.216608,,8.216608,-,-,,,,,,,,,,,,,
AIM,19/04/2007,01/04/2007,2007,IPO,,DRAGONWAVE INC,New Company Placing,,Canada,9578,Technology Hardware & Equipment,Telecommunications Equipment,175,,41.90282775,Canaccord Adams Limited,13.2912,-,-,,,,,,,,,,,,,
AIM,17/04/2007,01/04/2007,2007,IPO,,ORA CAPITAL PARTNERS PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,120,,120,Smith & Williamson Corporate F,35.2144,-,-,,,,,,,,,,,,,
UK Main Market,17/04/2007,01/04/2007,2007,IPO,,DOWNING PROTECTED VCT VII PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,99.9,,8.43667488,,8.43667488,-,-,,,,,,,,,,,,,
AIM,16/04/2007,01/04/2007,2007,IPO,,ST PETER PORT CAPITAL LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,75.000001,Deloitte & Touche LLP,75,-,-,,,,,,,,,,,,,
UK Main Market,16/04/2007,01/04/2007,2007,IPO,,KEYDATA AIM VCT 2 PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,4.60064,,4.60064,-,-,,,,,,,,,,,,,
AIM,16/04/2007,01/04/2007,2007,IPO,,VERSATILE SYSTEMS INC,New Company Placing,,Canada,9537,Software & Computer Services,Software,29,,33.85869567,NCB Stockbrokers Limited,2.1,-,-,,,,,,,,,,,,,
AIM,12/04/2007,01/04/2007,2007,IPO,,MINERA IRL LTD,New Company Placing,,United Kingdom,1777,Mining,Gold Mining,45,,27.8014158,Arbuthnot Securities Limited,11.4,-,-,,,,,,,,,,,,,
AIM,11/04/2007,01/04/2007,2007,IPO,,EXPANSYS PLC,New Company Placing,,United Kingdom,5379,General Retailers,Specialty Retailers,58,,23.40526606,Cenkos Securities Limited,10,-,-,,,,,,,,,,,,,
AIM,10/04/2007,01/04/2007,2007,IPO,,MATICA PLC,New Company Placing,,United Kingdom,2737,Electronic & Electrical Equipment,Electronic Equipment,100,,10.062816,Seymour Pierce Limited,1.887,-,-,,,,,,,,,,,,,
UK Main Market,05/04/2007,01/04/2007,2007,IPO,,ASEANA PROPERTIES LTD,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,1,,127.0809512,,127.0809512,-,-,,,,,,,,,,,,,
AIM,05/04/2007,01/04/2007,2007,IPO,,DELEK GLOBAL REAL ESTATE LTD,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,200,,519.641226,Panmure Gordon (Broking) Limit,100,-,-,,,,,,,,,,,,,
UK Main Market,05/04/2007,01/04/2007,2007,IPO,,CLOSE ENTERPRISE VCT PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,20.000147,,20.000147,-,-,,,,,,,,,,,,,
AIM,04/04/2007,01/04/2007,2007,IPO,,EPISTEM HLDGS PLC,New Company Placing,,United Kingdom,4573,Pharmaceuticals & Biotechnology,Biotechnology,124,,7.3876162,Teather & Greenwood Limited,1.7462,-,-,,,,,,,,,,,,,
AIM,03/04/2007,01/04/2007,2007,IPO,,INLAND PLC,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,50,,81.0750295,"Dawnay, Day Corporate Finance ",50,-,-,,,,,,,,,,,,,
UK Main Market,03/04/2007,01/04/2007,2007,IPO,,NEW CENTURY AIM VCT 2 PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,2.30453,,2.30453,-,-,,,,,,,,,,,,,
AIM,30/03/2007,01/03/2007,2007,IPO,,BRAVEHEART INVESTMENT GROUP,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,160,,21.446232,Panmure Gordon (Broking) Limit,6.6428,-,-,,,,,,,,,,,,,
AIM,30/03/2007,01/03/2007,2007,IPO,,EQUABLE PROPERTIES PLC,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,1.4,,1.8179,Nabarro Wells & Co. Limited,1.5549,-,-,,,,,,,,,,,,,
AIM,29/03/2007,01/03/2007,2007,IPO,,ENTERTAINMENT ONE LTD,New Company Placing,,Cayman Islands,5379,General Retailers,Specialty Retailers,100,,84.405386,Colins Stewart Europe Limited,80.0001,-,-,,,,,,,,,,,,,
UK Main Market,29/03/2007,01/03/2007,2007,IPO,,GOTTEX MARKET NEUTRAL TRUST LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,45.35,,45.35,-,-,,,,,,,,,,,,,
AIM,28/03/2007,01/03/2007,2007,IPO,,STM GROUP PLC,New Company Placing,,United Kingdom,8771,General Financial,Asset Managers,50,,17.6,Daniel Stewart & Company plc,7.5,-,-,,,,,,,,,,,,,
AIM,26/03/2007,01/03/2007,2007,IPO,,PUBLIC SERVICE PROPERTIES INVESTMNT,New Company Placing,,British Virgin Islands,8733,Real Estate,Real Estate Holding & Development,150,,100.213107,Evolution Securities Limited,75,-,-,,,,,,,,,,,,,
UK Main Market,26/03/2007,01/03/2007,2007,IPO,,TP70 VCT PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,8.89331,,8.893308,-,-,,,,,,,,,,,,,
AIM,23/03/2007,01/03/2007,2007,IPO,,EVOLVENCE INDIA HLDGS PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,51.6396,,33.56574103,Seymour Pierce Limited,33.5657,-,-,,,,,,,,,,,,,
AIM,23/03/2007,01/03/2007,2007,IPO,,ENFIS GROUP PLC,New Company Placing,,United Kingdom,3722,Household Goods,Durable Household Products,140,,12.510484,Noble & Company Limited,4.5,-,-,,,,,,,,,,,,,
International Main Market,20/03/2007,01/03/2007,2007,IPO,,SMURFIT KAPPA PLC,International Offering (GDR),,Republic of Ireland,2723,General Industrials,Containers & Packaging,16.5,,2408.333629,,1003.519398,-,-,,,,,,,,,,,,,
AIM,20/03/2007,01/03/2007,2007,IPO,,NOVENTA LTD,New Company Placing,,United Kingdom,1775,Mining,General Mining,175,,60.00204175,Investec Bank (UK) Limited,8.0509,-,-,,,,,,,,,,,,,
AIM,16/03/2007,01/03/2007,2007,IPO,,LENI GAS & OIL PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,3,,9.89200083,Beaumont Cornish Limited,3.757,-,-,,,,,,,,,,,,,
UK Main Market,15/03/2007,01/03/2007,2007,IPO,,DOWNING PROTECTED VCT VI PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,99.9,,4.25426148,,4.25426148,-,-,,,,,,,,,,,,,
UK Main Market,14/03/2007,01/03/2007,2007,IPO,,BH MACRO LTD,International Offering (GDR),,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,10,,518.909561,,518.909561,-,-,,,,,,,,,,,,,
UK Main Market,14/03/2007,01/03/2007,2007,IPO,,SAFESTORE HLDGS PLC,International Offering (GDR),,United Kingdom,8733,Real Estate,Real Estate Holding & Development,240,,448.9999992,,34.9999992,-,-,,,,,,,,,,,,,
AIM,14/03/2007,01/03/2007,2007,IPO,,TRUST PROPERTY MANAGEMENT GROUP PLC,New Company Placing,,United Kingdom,2791,Support Services,Business Support Services,10,,2.9398426,City Financial Associates Limi,0.6,-,-,,,,,,,,,,,,,
UK Main Market,13/03/2007,01/03/2007,2007,IPO,,3I INFRASTRUCTURE LTD,International Offering (GDR),,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,770.000002,,770,-,-,,,,,,,,,,,,,
AIM,12/03/2007,01/03/2007,2007,IPO,,NIGHTHAWK ENERGY PLC,New Company Placing,,United Kingdom,533,Oil & Gas Producers,Exploration & Production,25,,37.9557815,Hanson Westhouse LLP,10,-,-,,,,,,,,,,,,,
UK Main Market,12/03/2007,01/03/2007,2007,IPO,,CORE VCT IV PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,4.943357,,4.943357,-,-,,,,,,,,,,,,,
AIM,09/03/2007,01/03/2007,2007,IPO,,VYCON INC,New Company Placing,,USA,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,89,,26.91835705,Smith & Williamson Corporate F,9.1735,-,-,,,,,,,,,,,,,
International Main Market,07/03/2007,01/03/2007,2007,IPO,,INDOCHINA CAPITAL VIETNAM HLDGS LTD,New Company Placing,,British Virgin Islands,8985,Equity Investment Instruments,Equity Investment Instruments,10,,256.0622808,,256.0622808,-,-,,,,,,,,,,,,,
UK Main Market,07/03/2007,01/03/2007,2007,IPO,,NEW CITY HIGH YIELD FUND LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,54.3,,68.7963776,,15.0272068,-,-,,,,,,,,,,,,,
AIM,07/03/2007,01/03/2007,2007,IPO,,IPSO VENTURES PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,85,,10.52999295,"Ambrian Partners Limited_x000D_
Ambr",4.5,-,-,,,,,,,,,,,,,
AIM,06/03/2007,01/03/2007,2007,IPO,,CAMBIUM GLOBAL TIMBERLAND LTD,New Company Placing,,United Kingdom,1733,Forestry & Paper,Forestry,100,,104.35,Teather & Greenwood Limited,104.35,-,-,,,,,,,,,,,,,
AIM,06/03/2007,01/03/2007,2007,IPO,,ZEEHAN ZINC LTD,New Company Placing,,Australia,1775,Mining,General Mining,19.5,,25.70132643,Libertas Capital Corporate Fin,9,-,-,,,,,,,,,,,,,
AIM,06/03/2007,01/03/2007,2007,IPO,,NEUROPHARM GROUP PLC,New Company Placing,,United Kingdom,4577,Pharmaceuticals & Biotechnology,Pharmaceuticals,127,,24.07460641,Investec Bank (UK) Limited,3.998,-,-,,,,,,,,,,,,,
UK Main Market,02/03/2007,01/03/2007,2007,IPO,,SPORTS DIRECT INTL PLC,New Company Placing,,United Kingdom,5371,General Retailers,Apparel Retailers,300,,2020.68,,928.8,-,-,,,,,,,,,,,,,
AIM,28/02/2007,01/02/2007,2007,IPO,,NEVILLE PORTER PLC,New Company Placing,,United Kingdom,9537,Software & Computer Services,Software,2,,3.45558572,ARM Corporate Finance Limited,0.865,-,-,,,,,,,,,,,,,
International Main Market,27/02/2007,01/02/2007,2007,IPO,,INTEGRA GROUP,International Offering (GDR),,Cayman Islands,573,"Oil Equipment, Services & Distribution",Oil Equipment & Services,16.75,,338.9887841,,338.9887841,-,-,,,,,,,,,,,,,
International Main Market,27/02/2007,01/02/2007,2007,IPO,,CHAGALA GROUP LTD,International Offering (GDR),,British Virgin Islands,8733,Real Estate,Real Estate Holding & Development,9.75,,52.93535507,,52.93535507,-,-,,,,,,,,,,,,,
AIM,26/02/2007,01/02/2007,2007,IPO,,NAYA BHARAT PROPERTY CO PLC,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,51.212,,30.7272,Panmure Gordon (Broking) Limit,30.7272,-,-,,,,,,,,,,,,,
AIM,23/02/2007,01/02/2007,2007,IPO,,REDKNEE SOLUTIONS INC,New Company Placing,,Canada,9537,Software & Computer Services,Software,105,,62.0129307,Canaccord Adams Limited,17.535,-,-,,,,,,,,,,,,,
AIM,21/02/2007,01/02/2007,2007,IPO,,PROSPERITY RUSSIA DOMESTIC FD LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,51.286,,179.501,KPMG LLP,179.501,-,-,,,,,,,,,,,,,
AIM,21/02/2007,01/02/2007,2007,IPO,,COMMERCIAL GROUP PROPERTIES PLC,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,50,,10.5,Beaumont Cornish Limited,1.5,-,-,,,,,,,,,,,,,
International Main Market,19/02/2007,01/02/2007,2007,IPO,,GEM DIAMONDS LTD,New Company Placing,,British Virgin Islands,1773,Mining,Diamonds & Gemstones,950,,549.7194855,,285,-,-,,,,,,,,,,,,,
AIM,15/02/2007,01/02/2007,2007,IPO,,HEXAGON HUMAN CAPITAL PLC,New Company Placing,,United Kingdom,2793,Support Services,Business Training & Employment Agencies,165,,23.7574986,Brewin Dolphin Securities Limi,6.65,-,-,,,,,,,,,,,,,
AIM,14/02/2007,01/02/2007,2007,IPO,,HAIKE CHEMICAL GROUP LTD,New Company Placing,,Cayman Islands,533,Oil & Gas Producers,Exploration & Production,80.17161,,30.74867536,Hanson Westhouse LLP,10.2129,-,-,,,,,,,,,,,,,
International Main Market,13/02/2007,01/02/2007,2007,IPO,,SITRONICS JSC,International Offering (GDR),,Russia,9578,Technology Hardware & Equipment,Telecommunications Equipment,12,,188.7362493,,188.7362493,-,-,,,,,,,,,,,,,
International Main Market,12/02/2007,01/02/2007,2007,IPO,,POLYMETAL OJSC,International Offering (GDR),,Russia,1779,Mining,Platinum & Precious Metals,7.75,,263.3655058,,263.3655058,-,-,,,,,,,,,,,,,
AIM,07/02/2007,01/02/2007,2007,IPO,,ABLON GROUP LTD,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,250,,262.500005,Credit Suisse Securities (Euro,87.5,-,-,,,,,,,,,,,,,
AIM,06/02/2007,01/02/2007,2007,IPO,,POLAR CAPITAL HLDGS PLC,New Company Placing,,United Kingdom,8771,General Financial,Asset Managers,190,,120.5208,Bridgewell Limited,18.1925,-,-,,,,,,,,,,,,,
AIM,02/02/2007,01/02/2007,2007,IPO,,NAUTILUS MINERALS INC,New Company Placing,,Canada,1775,Mining,General Mining,185,,85.193092,Numis Securities Limited,52.4414,-,-,,,,,,,,,,,,,
AIM,01/02/2007,01/02/2007,2007,IPO,,DEV PROPERTY DEVELOPMENT PLC,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,100,,138,Deutsche Bank AG London,137.9998,-,-,,,,,,,,,,,,,
AIM,01/02/2007,01/02/2007,2007,IPO,,DIAMONDCORP PLC,New Company Placing,,United Kingdom,1773,Mining,Diamonds & Gemstones,90,,30.5883702,Cenkos Securities Limited,3.3075,-,-,,,,,,,,,,,,,
AIM,01/02/2007,01/02/2007,2007,IPO,,BAOBAB RESOURCES PLC,New Company Placing,,United Kingdom,1775,Mining,General Mining,10,,4.7819502,Grant Thornton UK LLP,2.2,-,-,,,,,,,,,,,,,
AIM,31/01/2007,01/01/2007,2007,IPO,,HELIUS ENERGY PLC,New Company Placing,,United Kingdom,7535,Electricity,Electricity,26,,17.49080164,Daniel Stewart & Company plc,2.035,-,-,,,,,,,,,,,,,
AIM,29/01/2007,01/01/2007,2007,IPO,,LOUDWATER TRUST LTD,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,100,,75,Panmure Gordon (Broking) Limit,75,-,-,,,,,,,,,,,,,
AIM,29/01/2007,01/01/2007,2007,IPO,,CAMPER & NICHOLSONS MARINA INV LTD,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,65.845,,32.9225,Arbuthnot Securities Limited,32.9225,-,-,,,,,,,,,,,,,
AIM,26/01/2007,01/01/2007,2007,IPO,,APPLIED INTELLECTUAL CAPITAL,New Company Placing,,USA,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,95,,40.1551016,Nabarro Wells & Co. Limited,19.95,-,-,,,,,,,,,,,,,
AIM,18/01/2007,01/01/2007,2007,IPO,,BRAMLIN LTD,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,10,,3.8699464,Beaumont Cornish Limited,3.8699,-,-,,,,,,,,,,,,,
AIM,16/01/2007,01/01/2007,2007,IPO,,MOBILE CREDIT BALTIC PLC,New Company Placing,,United Kingdom,8773,General Financial,Consumer Finance,150,,21.0957225,Libertas Capital Corporate Fin,3.7985,-,-,,,,,,,,,,,,,
AIM,15/01/2007,01/01/2007,2007,IPO,,ASHLEY HOUSE PLC,New Company Placing,,United Kingdom,2357,Construction & Materials,Heavy Construction,150,,40.6462035,Numis Securities Limited,6.465,-,-,,,,,,,,,,,,,
AIM,09/01/2007,01/01/2007,2007,IPO,,BRIGHTSIDE GROUP PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,69,,13.951386,Teather & Greenwood Limited,0.06,-,-,,,,,,,,,,,,,
AIM,05/01/2007,01/01/2007,2007,IPO,,WEST AFRICAN DIAMONDS,New Company Placing,,United Kingdom,1773,Mining,Diamonds & Gemstones,20,,6.713997,Corporate Synergy,2.7,-,-,,,,,,,,,,,,,
AIM,28/12/2006,01/12/2006,2006,IPO,,TIMAN OIL & GAS PLC,New Company Placing,,United Kingdom,533,Oil & Gas Producers,Exploration & Production,76,,122.9572468,Strand Partners Limited,18.2717,-,-,,,,,,,,,,,,,
AIM,28/12/2006,01/12/2006,2006,IPO,,COSMEDIA GROUP HLDGS LTD,New Company Placing,,Cayman Islands,5555,Media,Media Agencies,145.271,,66.34641334,Colins Stewart Europe Limited,5.0972,-,-,,,,,,,,,,,,,
AIM,27/12/2006,01/12/2006,2006,IPO,,KUBERA CROSS-BORDER FUND LTD,New Company Placing,,Cayman Islands,8985,Equity Investment Instruments,Equity Investment Instruments,50.9722,,105.002732,Grant Thornton UK LLP ,105.0027,-,-,,,,,,,,,,,,,
AIM,22/12/2006,01/12/2006,2006,IPO,,VERDANT HLDGS PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,10,,3.4495002,Grant Thornton UK LLP ,3.137,-,-,,,,,,,,,,,,,
AIM,21/12/2006,01/12/2006,2006,IPO,,ALPHA TIGER PROPERTY TRUST LTD,New Company Placing,,United Kingdom,8773,General Financial,Consumer Finance,100,,75,Panmure Gordon (UK) Limited,75,-,-,,,,,,,,,,,,,
AIM,21/12/2006,01/12/2006,2006,IPO,,ORIGO SINO-INDIA PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,50,,32.596619,Seymour Pierce Limited,12.8366,-,-,,,,,,,,,,,,,
AIM,21/12/2006,01/12/2006,2006,IPO,,OXECO PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,1,,4,Zimmerman Adams International Ltd,3,-,-,,,,,,,,,,,,,
AIM,21/12/2006,01/12/2006,2006,IPO,,WALCOM GROUP LTD,New Company Placing,,British Virgin Islands,3577,Food Producers,Food Products,35,,22.71881185,John East & Partners Limited,1.5721,-,-,,,,,,,,,,,,,
AIM,20/12/2006,01/12/2006,2006,IPO,,UNITECH CORPORATE PARKS PLC,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,100,,360,Deutsche Bank AG London,359.9998,-,-,,,,,,,,,,,,,
International Main Market,20/12/2006,01/12/2006,2006,IPO,,HALYK SAVINGS BANK OF KAZAKHSTN JSC,International Offering (GDR),,Kazakhstan,8355,Banks,Banks,16,,355.0635635,,355.0635635,-,-,,,,,,,,,,,,,
International Main Market,20/12/2006,01/12/2006,2006,IPO,,INVISTA EUROPEAN REAL ESTATE TRUST,New Company Placing,,Luxembourg,8733,Real Estate,Real Estate Holding & Development,200,,207.75141,,166.2,-,-,,,,,,,,,,,,,
UK Main Market,20/12/2006,01/12/2006,2006,IPO,,JPMORGAN INC & GRWTH INVEST TST PLC,New Company Placing,,United Kingdom,8985,Equity Investment Instruments,Equity Investment Instruments,103.4,,93.9267045,,93.9267045,-,-,,,,,,,,,,,,,
AIM,20/12/2006,01/12/2006,2006,IPO,,PHAUNOS TIMBER FUND LTD,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,50.948,,58.5902,Shore Capital & Corporate Limited,58.5902,-,-,,,,,,,,,,,,,
AIM,20/12/2006,01/12/2006,2006,IPO,,EQUEST INVESTMENTS BALKANS,New Company Placing,,British Virgin Islands,8985,Equity Investment Instruments,Equity Investment Instruments,1210,,209.624635,Colins Stewart Europe Limited,43.923,-,-,,,,,,,,,,,,,
AIM,20/12/2006,01/12/2006,2006,IPO,,ADVANCE AIM VALUE REALISATION CO LD,New Company Placing,,United Kingdom,8777,General Financial,Investment Services,100,,0,Ernst & Young LLP,35.1303,-,-,,,,,,,,,,,,,
AIM,20/12/2006,01/12/2006,2006,IPO,,PETMIN LTD,New Company Placing,,South Africa,1775,Mining,General Mining,9,,43.1901,Numis Securities Limited,3.6,-,-,,,,,,,,,,,,,
AIM,20/12/2006,01/12/2006,2006,IPO,,SABIEN TECHNOLOGY GROUP PLC,New Company Placing,,United Kingdom,2737,Electronic & Electrical Equipment,Electronic Equipment,52,,13.81666572,Brewin Dolphin Securities Limited,3.2,-,-,,,,,,,,,,,,,
AIM,20/12/2006,01/12/2006,2006,IPO,,VERTU MOTORS PLC,New Company Placing,,United Kingdom,8775,General Financial,Specialty Finance,60,,5.4124998,Brewin Dolphin Securities Limited,2.4125,-,-,,,,,,,,,,,,,
AIM,19/12/2006,01/12/2006,2006,IPO,,NORTHERN BEAR PLC,New Company Placing,,United Kingdom,2353,Construction & Materials,Building Materials & Fixtures,88,,9.93785672,"Dawnay, Day Corporate Finance Limited",2.421,-,-,,,,,,,,,,,,,
AIM,19/12/2006,01/12/2006,2006,IPO,,ALL POINTS NORTH PLC,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,32,,2.36666016,Zeus Capital Limited,0.4025,-,-,,,,,,,,,,,,,
AIM,18/12/2006,01/12/2006,2006,IPO,,MIRLAND DEVELOPMENT CORP PLC,New Company Placing,,Cyprus,8733,Real Estate,Real Estate Holding & Development,478,,4.780000239,Credit Suisse Securities (Europe) Limited,143.4,-,-,,,,,,,,,,,,,
UK Main Market,18/12/2006,01/12/2006,2006,IPO,,HANSARD GLOBAL PLC,New Company Placing,,United Kingdom,8575,Life Insurance,Life Insurance,260,,356.9311252,,131.7454476,-,-,,,,,,,,,,,,,
AIM,18/12/2006,01/12/2006,2006,IPO,,CLEAN ENERGY BRAZIL PLC,New Company Placing,,United Kingdom,1357,Chemicals,Specialty Chemicals,100,,100,Smith & Williamson Corporate Finance Limited,100,-,-,,,,,,,,,,,,,
AIM,18/12/2006,01/12/2006,2006,IPO,,CQS RIG FINANCE FUND LTD,New Company Placing,,United Kingdom,8995,Nonequity Investment Instruments,Nonequity Investment Instruments,100,,50,Arbuthnot Securities Limited,50,-,-,,,,,,,,,,,,,
AIM,18/12/2006,01/12/2006,2006,IPO,,KEFI MINERALS PLC,New Company Placing,,United Kingdom,1775,Mining,General Mining,3,,2.66000001,W H Ireland Limited,1.4,-,-,,,,,,,,,,,,,
AIM,15/12/2006,01/12/2006,2006,IPO,,FABIAN ROMANIA PROPERTY FUND LTD,New Company Placing,,United Kingdom,8733,Real Estate,Real Estate Holding & Development,91.388,,46.45355308,Deloitte & Touche LLP,27.0779,-,-,,,,,,,,,,,,,
AIM,15/12/2006,01/12/2006,2006,IPO,,IMAGINATIK PLC,New Company Placing,,United Kingdom,9533,Software & Computer Services,Computer Services,7.5,,8.74509195,W H Ireland Limited,2.0845,-,-,,,,,,,,,,,,,
International Main Market,14/12/2006,01/12/2006,2006,IPO,,SHALKIYAZINC NV,International Offering (GDR),,Netherlands,1775,Mining,General Mining,7.25,,52.99845837,,52.99845837,-,-,,,,,,,,,,,,,
